time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650770971850,5,4.9666059686958866,spooky,spooky,spooky,DAI,FTM,ETH
1650770972158,5,4.963399506234279,spooky,spooky,spooky,ETH,FTM,DAI
1650770972480,5,4.968775845940174,spooky,spooky,spooky,ETH,FTM,WBTC
1650770972766,5,4.961814015939767,spooky,spooky,spooky,ETH,WBTC,FTM
1650770973062,5,4.96083673,spooky,spooky,spooky,WBTC,FTM,ETH
1650770973420,5,4.97878565,spooky,spooky,spooky,WBTC,ETH,FTM
1650770973750,5,4.972808527262582,spooky,spooky,spooky,ICE,ANY,FTM
1650770974037,5,4.891731867308489,spooky,spooky,spooky,FTM,MIM,TOMB
1650770974325,5,4.81355033119184,spooky,spooky,spooky,FTM,TOMB,MIM
1650770974643,5,4.8863868343805095,spooky,spooky,spooky,FTM,TOMB,BOO
1650770974983,5,4.971579805090686,spooky,spooky,spooky,FTM,BOO,TOMB
1650770975308,5,4.912911479583563,spooky,spooky,spooky,FTM,ETH,WBTC
1650770975609,5,4.987006326439157,spooky,spooky,spooky,FTM,WBTC,ETH
1650770975886,5,4.86765959109736,spooky,spooky,spooky,MIM,TOMB,FTM
1650770976207,5,4.885585036433291,spooky,spooky,spooky,TOMB,MIM,FTM
1650770976540,5,4.963159038142272,spooky,spooky,spooky,TOMB,BOO,FTM
1650770976838,5,4.9810004022144625,spooky,spooky,spooky,BOO,TOMB,FTM
1650770977142,5,4.968072558543984,spooky,spooky,spooky,ETH,WBTC,FTM
1650770977439,5,4.9114772,spooky,spooky,spooky,WBTC,ETH,FTM
1650770977768,5,4.843140991590894,spooky,spooky,spooky,FTM,MIM,TOMB
1650770978116,5,4.922196144145078,spooky,spooky,spooky,FTM,BOO,TOMB
1650770978395,5,4.886400339259016,spooky,spooky,spooky,TOMB,MIM,FTM
1650770978693,5,4.963987042208965,spooky,spooky,spooky,TOMB,BOO,FTM
1650770979020,5,4.865069651739345,spooky,spirit,spirit,FTM,DAI,MIM
1650770979338,5,4.797842774061216,spooky,spirit,spirit,FTM,DAI,SPIRIT
1650770979672,5,4.880347462446596,spooky,spirit,spirit,FTM,LQDR,MIM
1650770979958,5,4.78257057462183,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650770980266,5,4.82726713120556,spooky,spirit,spirit,FTM,MIM,DAI
1650770980586,5,4.932728489713966,spooky,spirit,spirit,FTM,MIM,LQDR
1650770980896,5,4.854086753665928,spooky,spirit,spirit,FTM,SPIRIT,DAI
1650770981198,5,4.8714298502541835,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650770981550,5,4.827265244590655,spooky,spirit,spirit,MIM,FTM,TOMB
1650770981859,5,4.892110222942919,spooky,spirit,spirit,MIM,TOMB,FTM
1650770982170,5,4.8857095450800125,spooky,spirit,spirit,TOMB,FTM,MIM
1650770982538,5,4.8651527446191,spooky,spirit,spirit,TOMB,MIM,FTM
1650770982839,5,4.907747846540313,spooky,spirit,spirit,BOO,FTM,TOMB
1650770983203,5,4.9754056139416605,spooky,spirit,spirit,BOO,TOMB,FTM
1650770983491,5,4.962593931013528,spooky,spirit,spirit,ETH,FTM,WBTC
1650770983784,5,4.967057151899651,spooky,spirit,spirit,ETH,WBTC,FTM
1650770984069,5,4.95838915,spooky,spirit,spirit,WBTC,FTM,ETH
1650770984357,5,4.9714429099999995,spooky,spirit,spirit,WBTC,ETH,FTM
1650770984696,5,4.9578295977427995,spooky,spirit,spirit,ICE,FTM,ANY
1650770985071,5,4.950027848809172,spooky,spirit,spirit,ICE,ANY,FTM
1650770985421,5,4.943476141240477,spooky,spirit,spirit,ANY,FTM,ICE
1650770985752,5,4.968256522658317,spooky,spirit,spirit,ANY,ICE,FTM
1650770986078,5,4.863337687673542,spooky,spirit,spirit,FTM,DAI,MIM
1650770986358,5,4.981705870168526,spooky,spirit,spirit,FTM,DAI,SPIRIT
1650770986673,5,4.878610033922969,spooky,spirit,spirit,FTM,LQDR,MIM
1650770987028,5,4.9653981194443375,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650770987360,5,4.823262579929428,spooky,spirit,spirit,FTM,MIM,DAI
1650770987628,5,4.901395128640762,spooky,spirit,spirit,FTM,MIM,LQDR
1650770987912,5,4.850059008159868,spooky,spirit,spirit,FTM,SPIRIT,DAI
1650770988190,5,4.840484982574095,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650770988480,5,4.816038322655414,spooky,spirit,spirit,DAI,FTM,MIM
1650770988793,5,4.936687382341947,spooky,spirit,spirit,DAI,FTM,SPIRIT
1650770989085,5,4.927548808425002,spooky,spirit,spirit,LQDR,FTM,MIM
1650770989408,5,4.952258208075677,spooky,spirit,spirit,LQDR,FTM,SPIRIT
1650770989735,5,4.855331290831774,spooky,spirit,spirit,MIM,FTM,DAI
1650770990080,5,4.899701427520353,spooky,spirit,spirit,MIM,FTM,LQDR
1650770990435,5,4.884033409071816,spooky,spirit,spirit,MIM,TOMB,FTM
1650770990705,5,4.829939396953707,spooky,spirit,spirit,TOMB,MIM,FTM
1650770991005,5,4.807340515468406,spooky,spirit,spirit,SPIRIT,FTM,DAI
1650770991270,5,4.818579146239695,spooky,spirit,spirit,SPIRIT,FTM,LQDR
1650770991583,5,4.95818028218061,spooky,spirit,spirit,ETH,WBTC,FTM
1650770991853,5,4.96165259,spooky,spirit,spirit,WBTC,ETH,FTM
1650770992113,5,4.921051607320537,spooky,spirit,spirit,ICE,ANY,FTM
1650770992451,5,4.978421343326065,spooky,spirit,spirit,ANY,ICE,FTM
1650770992750,5,4.84909958227097,spooky,spirit,spirit,FTM,DAI,SPIRIT
1650770993046,5,4.835677975201534,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650770993336,5,4.848749110566889,spooky,spirit,spirit,FTM,MIM,DAI
1650770993626,5,4.9196462992085355,spooky,spirit,spirit,FTM,MIM,LQDR
1650770993942,5,4.875678851116258,spooky,spirit,spirit,FTM,SPIRIT,DAI
1650770994228,5,4.858520378338356,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650770994521,5,4.957782712335594,spooky,spirit,spirit,DAI,FTM,ETH
1650770994863,5,4.957217383134664,spooky,spirit,spirit,ETH,FTM,DAI
1650770995130,5,4.958980375931538,spooky,spirit,spirit,ETH,FTM,WBTC
1650770995429,5,4.9616308991510545,spooky,spirit,spirit,ETH,WBTC,FTM
1650770995862,5,4.95186227,spooky,spirit,spirit,WBTC,FTM,ETH
1650770996795,5,4.97756186,spooky,spirit,spirit,WBTC,ETH,FTM
1650770997546,5,4.951688085335277,spooky,spirit,spirit,ICE,ANY,FTM
1650770997851,5,4.8130450490123025,spooky,spirit,spirit,FTM,DAI,MIM
1650770998110,5,4.927989284762325,spooky,spirit,spirit,FTM,DAI,SPIRIT
1650770998461,5,4.830099786217392,spooky,spirit,spirit,FTM,LQDR,MIM
1650770998792,5,4.914137828626694,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650770999110,5,4.930652906523675,spooky,spirit,spirit,FTM,MIM,LQDR
1650770999410,5,4.8693801185383006,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650770999805,5,4.871118218925011,spooky,spirit,spirit,MIM,TOMB,FTM
1650771000108,5,4.883845896959325,spooky,spirit,spirit,TOMB,MIM,FTM
1650771000443,5,4.98469359032389,spooky,spirit,spirit,BOO,TOMB,FTM
1650771000747,5,4.967889272876133,spooky,spirit,spirit,ETH,WBTC,FTM
1650771001063,5,4.91066134,spooky,spirit,spirit,WBTC,ETH,FTM
1650771001416,5,4.884655073966824,spooky,spirit,spirit,TOMB,MIM,FTM
1650771001741,5,4.963346377730823,spooky,sushi,sushi,FTM,DAI,ETH
1650771002032,5,4.966661209458922,spooky,sushi,sushi,FTM,ETH,DAI
1650771002360,5,4.961004719294783,spooky,sushi,sushi,FTM,ETH,WBTC
1650771002661,5,4.968727884662858,spooky,sushi,sushi,FTM,WBTC,ETH
1650771003010,5,4.978523237108263,spooky,sushi,sushi,ETH,FTM,WBTC
1650771003296,5,4.937835176474224,spooky,sushi,sushi,ETH,WBTC,FTM
1650771003602,5,4.9620605200000005,spooky,sushi,sushi,WBTC,FTM,ETH
1650771003894,5,4.96777154,spooky,sushi,sushi,WBTC,ETH,FTM
1650771004184,5,4.9741866715816965,spooky,sushi,sushi,ANY,FTM,ICE
1650771004508,5,4.937654276043486,spooky,sushi,sushi,ANY,ICE,FTM
1650771004781,5,4.96226420796104,spooky,sushi,sushi,FTM,DAI,ETH
1650771005082,5,4.962483109905574,spooky,sushi,sushi,FTM,ETH,DAI
1650771005367,5,4.9608216470886175,spooky,sushi,sushi,FTM,ETH,WBTC
1650771005737,5,4.967644536724168,spooky,sushi,sushi,FTM,WBTC,ETH
1650771006064,5,4.829900153543517,spooky,sushi,sushi,DAI,FTM,SPIRIT
1650771006399,5,4.858431091305296,spooky,sushi,sushi,LQDR,FTM,SPIRIT
1650771007164,5,4.8274700133766215,spooky,sushi,sushi,MIM,FTM,DAI
1650771007604,5,4.879941713468399,spooky,sushi,sushi,MIM,FTM,LQDR
1650771007952,5,4.779334895873872,spooky,sushi,sushi,SPIRIT,FTM,DAI
1650771008202,5,4.7990689186328,spooky,sushi,sushi,SPIRIT,FTM,LQDR
1650771008765,5,4.929010556717955,spooky,sushi,sushi,ETH,WBTC,FTM
1650771009045,5,4.957981220000001,spooky,sushi,sushi,WBTC,ETH,FTM
1650771009325,5,4.9477594325045215,spooky,sushi,sushi,ANY,ICE,FTM
1650771009575,5,4.958751272953125,spooky,sushi,sushi,FTM,DAI,ETH
1650771009849,5,4.988661266007319,spooky,sushi,sushi,FTM,ETH,DAI
1650771010103,5,4.93164982332417,spooky,sushi,sushi,FTM,ETH,WBTC
1650771010400,5,4.964127759232541,spooky,sushi,sushi,FTM,WBTC,ETH
1650771010697,5,4.961231886169335,spooky,sushi,sushi,DAI,FTM,ETH
1650771010942,5,4.928110249695447,spooky,sushi,sushi,ETH,FTM,DAI
1650771011269,5,4.9748980146019,spooky,sushi,sushi,ETH,FTM,WBTC
1650771011538,5,4.932441054199134,spooky,sushi,sushi,ETH,WBTC,FTM
1650771011808,5,4.9555336400000005,spooky,sushi,sushi,WBTC,FTM,ETH
1650771012073,5,4.9738904900000005,spooky,sushi,sushi,WBTC,ETH,FTM
1650771012359,5,4.9779806427607225,spooky,sushi,sushi,FTM,DAI,ETH
1650771012593,5,4.9069428343667685,spooky,sushi,sushi,FTM,ETH,WBTC
1650771012816,5,4.983376145019651,spooky,sushi,sushi,FTM,WBTC,ETH
1650771013133,5,4.938672449063392,spooky,sushi,sushi,ETH,WBTC,FTM
1650771013365,5,4.90698997,spooky,sushi,sushi,WBTC,ETH,FTM
1650771013639,5,4.880933658450053,spooky,solid,solid,MIM,FTM,TOMB
1650771013890,5,4.888407602622048,spooky,solid,solid,MIM,TOMB,FTM
1650771014164,5,4.874541587160034,spooky,solid,solid,TOMB,FTM,MIM
1650771014477,5,4.981985741616997,spooky,solid,solid,TOMB,FTM,BOO
1650771014809,5,4.8155428241673945,spooky,solid,solid,TOMB,MIM,FTM
1650771015140,5,4.887065093130258,spooky,solid,solid,TOMB,BOO,FTM
1650771015553,5,4.962887745320441,spooky,solid,solid,BOO,FTM,TOMB
1650771015862,5,4.971500061810273,spooky,solid,solid,BOO,TOMB,FTM
1650771016178,5,4.911538462426616,spooky,solid,solid,ETH,FTM,WBTC
1650771016489,5,4.912975908535356,spooky,solid,solid,ETH,WBTC,FTM
1650771016821,5,4.96817947,spooky,solid,solid,WBTC,FTM,ETH
1650771017102,5,4.98694425,spooky,solid,solid,WBTC,ETH,FTM
1650771017427,5,4.802981926512219,spooky,solid,solid,DAI,FTM,MIM
1650771017706,5,4.932491334082818,spooky,solid,solid,DAI,FTM,SPIRIT
1650771018034,5,4.9192581827543505,spooky,solid,solid,LQDR,FTM,MIM
1650771018334,5,4.95292171907898,spooky,solid,solid,LQDR,FTM,SPIRIT
1650771018678,5,4.898856559517321,spooky,solid,solid,MIM,FTM,LQDR
1650771018989,5,4.880336908137557,spooky,solid,solid,MIM,TOMB,FTM
1650771019269,5,4.780795691901793,spooky,solid,solid,TOMB,MIM,FTM
1650771019603,5,4.8516451201023765,spooky,solid,solid,TOMB,BOO,FTM
1650771019883,5,4.8177518659167955,spooky,solid,solid,SPIRIT,FTM,LQDR
1650771020203,5,4.904195737819257,spooky,solid,solid,ETH,WBTC,FTM
1650771020503,5,4.97715393,spooky,solid,solid,WBTC,ETH,FTM
1650771020826,5,4.967429073073191,spooky,solid,solid,DAI,FTM,ETH
1650771021237,5,4.907962299987664,spooky,solid,solid,ETH,FTM,WBTC
1650771021558,5,4.9076091178723384,spooky,solid,solid,ETH,WBTC,FTM
1650771021866,5,4.96165259,spooky,solid,solid,WBTC,FTM,ETH
1650771022206,5,4.9934711300000005,spooky,solid,solid,WBTC,ETH,FTM
1650771022491,5,4.867466775428053,spooky,solid,solid,MIM,TOMB,FTM
1650771022967,5,4.834045580541513,spooky,solid,solid,TOMB,MIM,FTM
1650771023323,5,4.905842340582831,spooky,solid,solid,TOMB,BOO,FTM
1650771023615,5,4.980802845082937,spooky,solid,solid,BOO,TOMB,FTM
1650771023919,5,4.913817470045299,spooky,solid,solid,ETH,WBTC,FTM
1650771024191,5,4.92575475,spooky,solid,solid,WBTC,ETH,FTM
1650771024490,5,4.835268112260253,spooky,solid,solid,TOMB,MIM,FTM
1650771024831,5,4.907083351211682,spooky,solid,solid,TOMB,BOO,FTM
1650771025132,5,4.882146445987697,spooky,tomb,tomb,MIM,FTM,TOMB
1650771025398,5,4.839594525335195,spooky,tomb,tomb,MIM,TOMB,FTM
1650771025740,5,4.963976913984183,spooky,tomb,tomb,BOO,FTM,TOMB
1650771026007,5,4.92185693824274,spooky,tomb,tomb,BOO,TOMB,FTM
1650771026297,5,4.83160450418648,spooky,tomb,tomb,MIM,TOMB,FTM
1650771026575,5,4.81932343149825,spooky,tomb,tomb,MIM,TOMB,FTM
1650771026921,5,4.931404663742335,spooky,tomb,tomb,BOO,TOMB,FTM
1650771027239,5,4.883749342932568,spirit,spooky,spooky,FTM,MIM,TOMB
1650771027533,5,4.830506839209404,spirit,spooky,spooky,FTM,TOMB,MIM
1650771027843,5,4.907809867627028,spirit,spooky,spooky,FTM,TOMB,BOO
1650771028179,5,4.958558264852976,spirit,spooky,spooky,FTM,ETH,WBTC
1650771028460,5,4.962577401913631,spirit,spooky,spooky,FTM,WBTC,ETH
1650771028773,5,4.942657395834523,spirit,spooky,spooky,FTM,ICE,ANY
1650771029160,5,4.958374283092483,spirit,spooky,spooky,FTM,ANY,ICE
1650771029448,5,4.8610351970636,spirit,spooky,spooky,DAI,MIM,FTM
1650771030280,5,4.775554419243927,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650771030599,5,4.887131885023064,spirit,spooky,spooky,LQDR,MIM,FTM
1650771030887,5,4.795431112975945,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650771031239,5,4.861149544429672,spirit,spooky,spooky,MIM,FTM,TOMB
1650771031522,5,4.823072267564025,spirit,spooky,spooky,MIM,DAI,FTM
1650771031813,5,4.928456621335651,spirit,spooky,spooky,MIM,LQDR,FTM
1650771032152,5,4.89745519123123,spirit,spooky,spooky,TOMB,FTM,MIM
1650771032398,5,4.975950941219196,spirit,spooky,spooky,TOMB,FTM,BOO
1650771032683,5,4.889271892675367,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650771032942,5,4.885967687164301,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650771033218,5,4.971171249686092,spirit,spooky,spooky,ETH,FTM,WBTC
1650771033598,5,4.96695568,spirit,spooky,spooky,WBTC,FTM,ETH
1650771033876,5,4.966908500671399,spirit,spooky,spooky,ICE,FTM,ANY
1650771034184,5,4.9515183308487565,spirit,spooky,spooky,ANY,FTM,ICE
1650771034472,5,4.887920216399426,spirit,spooky,spooky,FTM,MIM,TOMB
1650771034806,5,4.828787236732126,spirit,spooky,spooky,FTM,TOMB,MIM
1650771035128,5,4.958375286781181,spirit,spooky,spooky,FTM,ETH,WBTC
1650771035415,5,4.96149540049424,spirit,spooky,spooky,FTM,WBTC,ETH
1650771035720,5,4.921696644257654,spirit,spooky,spooky,FTM,ICE,ANY
1650771036062,5,4.977565840294998,spirit,spooky,spooky,FTM,ANY,ICE
1650771036380,5,4.819892513416553,spirit,spooky,spooky,DAI,FTM,MIM
1650771036644,5,4.864532463143522,spirit,spooky,spooky,DAI,FTM,SPIRIT
1650771036907,5,4.855030709311664,spirit,spooky,spooky,DAI,MIM,FTM
1650771037200,5,4.76965857776212,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650771037512,5,4.906671991862446,spirit,spooky,spooky,LQDR,FTM,MIM
1650771037824,5,4.8528606873730205,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650771038180,5,4.906553492272872,spirit,spooky,spooky,LQDR,MIM,FTM
1650771038521,5,4.814487093642546,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650771038793,5,4.8594903279729165,spirit,spooky,spooky,MIM,FTM,DAI
1650771039072,5,4.878815906190918,spirit,spooky,spooky,MIM,FTM,LQDR
1650771039385,5,4.815109552356133,spirit,spooky,spooky,MIM,DAI,FTM
1650771039690,5,4.920319736608786,spirit,spooky,spooky,MIM,LQDR,FTM
1650771039975,5,4.962841479074559,spirit,spooky,spooky,SPIRIT,FTM,DAI
1650771040323,5,4.967556744515236,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650771040657,5,4.955698957996151,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650771040943,5,4.952265085868067,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650771041293,5,4.929221081069613,spirit,spooky,spooky,FTM,ETH,WBTC
1650771041606,5,4.957983014541658,spirit,spooky,spooky,FTM,WBTC,ETH
1650771041869,5,4.946911634747404,spirit,spooky,spooky,FTM,ANY,ICE
1650771042161,5,4.962474248114082,spirit,spooky,spooky,DAI,FTM,ETH
1650771042485,5,4.826510127570841,spirit,spooky,spooky,DAI,MIM,FTM
1650771042784,5,4.741665834737659,spirit,spooky,spooky,DAI,SPIRIT,FTM
1650771043148,5,4.886645427826452,spirit,spooky,spooky,LQDR,MIM,FTM
1650771043485,5,4.794967533003177,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650771043799,5,4.865894672491974,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650771044156,5,4.862593806106588,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650771044511,5,4.962250222924391,spirit,spooky,spooky,ETH,FTM,DAI
1650771044818,5,4.967551412199182,spirit,spooky,spooky,ETH,FTM,WBTC
1650771045088,5,4.96083673,spirit,spooky,spooky,WBTC,FTM,ETH
1650771045415,5,4.883804219144422,spirit,spooky,spooky,FTM,MIM,TOMB
1650771045701,5,4.7792126823385885,spirit,spooky,spooky,FTM,TOMB,MIM
1650771045989,5,4.850882592734585,spirit,spooky,spooky,FTM,TOMB,BOO
1650771046270,5,4.904555320939724,spirit,spooky,spooky,FTM,ETH,WBTC
1650771046576,5,4.977209666788329,spirit,spooky,spooky,FTM,WBTC,ETH
1650771046921,5,4.905707546094736,spirit,spooky,spooky,LQDR,MIM,FTM
1650771047231,5,4.8136583074992805,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650771047552,5,4.8030257801926,spirit,spooky,spooky,MIM,DAI,FTM
1650771047866,5,4.9069594345639205,spirit,spooky,spooky,MIM,LQDR,FTM
1650771048153,5,4.957867071458141,spirit,spooky,spooky,SPIRIT,DAI,FTM
1650771048451,5,4.954457709312893,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650771048758,5,4.835038877320115,spirit,spooky,spooky,FTM,MIM,TOMB
1650771049074,5,4.85915463650139,spirit,spirit,spirit,FTM,DAI,MIM
1650771049389,5,4.774344824159873,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650771049690,5,4.9015993243426434,spirit,spirit,spirit,FTM,LQDR,MIM
1650771049990,5,4.803060506943366,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650771050285,5,4.819552908285027,spirit,spirit,spirit,FTM,MIM,DAI
1650771050575,5,4.922567452768803,spirit,spirit,spirit,FTM,MIM,LQDR
1650771050851,5,4.955592386101622,spirit,spirit,spirit,FTM,SPIRIT,DAI
1650771051182,5,4.952239621070107,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650771051529,5,4.859290477246448,spirit,spirit,spirit,DAI,MIM,FTM
1650771051872,5,4.962697305592126,spirit,spirit,spirit,DAI,SPIRIT,FTM
1650771052188,5,4.885392724521496,spirit,spirit,spirit,LQDR,MIM,FTM
1650771052544,5,4.967548986180442,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650771052840,5,4.825582554818272,spirit,spirit,spirit,MIM,FTM,TOMB
1650771053219,5,4.81899994485601,spirit,spirit,spirit,MIM,DAI,FTM
1650771053505,5,4.899255650410338,spirit,spirit,spirit,MIM,LQDR,FTM
1650771053816,5,4.889515714875707,spirit,spirit,spirit,TOMB,FTM,MIM
1650771054112,5,4.885266531559748,spirit,spirit,spirit,SPIRIT,DAI,FTM
1650771054409,5,4.857718887640944,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650771054706,5,4.961368599773416,spirit,spirit,spirit,ETH,FTM,WBTC
1650771054995,5,4.95838915,spirit,spirit,spirit,WBTC,FTM,ETH
1650771055297,5,4.976975747728215,spirit,spirit,spirit,ICE,FTM,ANY
1650771055649,5,4.922587055219483,spirit,spirit,spirit,ANY,FTM,ICE
1650771055942,5,4.857424788032866,spirit,spirit,spirit,FTM,DAI,MIM
1650771056233,5,4.956615836694733,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650771056520,5,4.899854294339263,spirit,spirit,spirit,FTM,LQDR,MIM
1650771056800,5,4.987278076092233,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650771057156,5,4.815489912564996,spirit,spirit,spirit,FTM,MIM,DAI
1650771057430,5,4.8933986033523045,spirit,spirit,spirit,FTM,MIM,LQDR
1650771057759,5,4.951409809818469,spirit,spirit,spirit,FTM,SPIRIT,DAI
1650771058035,5,4.922895383385807,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650771058309,5,4.812130166799302,spirit,spirit,spirit,DAI,FTM,MIM
1650771058616,5,4.951375310336032,spirit,spirit,spirit,DAI,FTM,SPIRIT
1650771058869,5,4.85330211351072,spirit,spirit,spirit,DAI,MIM,FTM
1650771059187,5,4.956577663811552,spirit,spirit,spirit,DAI,SPIRIT,FTM
1650771059501,5,4.8986590016665446,spirit,spirit,spirit,LQDR,FTM,MIM
1650771059857,5,4.922909084480659,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650771060161,5,4.904807397013692,spirit,spirit,spirit,LQDR,MIM,FTM
1650771060508,5,4.987291268025764,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650771060787,5,4.853645119216734,spirit,spirit,spirit,MIM,FTM,DAI
1650771061065,5,4.89797789684803,spirit,spirit,spirit,MIM,FTM,LQDR
1650771061373,5,4.811043959848918,spirit,spirit,spirit,MIM,DAI,FTM
1650771061721,5,4.891167027136443,spirit,spirit,spirit,MIM,LQDR,FTM
1650771062056,5,4.956748677394443,spirit,spirit,spirit,SPIRIT,FTM,DAI
1650771062349,5,4.987296295218216,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650771062680,5,4.9515364300022675,spirit,spirit,spirit,SPIRIT,DAI,FTM
1650771062994,5,4.922912519682651,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650771063336,5,4.825304528987147,spirit,spirit,spirit,FTM,DAI,SPIRIT
1650771063680,5,4.854445056768548,spirit,spirit,spirit,FTM,LQDR,SPIRIT
