time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650264637604,5,4.764754978005463,spooky,spooky,spooky,LQDR,FTM,SPIRIT
1650264637983,5,4.898268603095149,spooky,spooky,spooky,SPIRIT,FTM,LQDR
1650264638330,5,4.899486576536946,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650264638710,5,4.765675532440166,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650264638998,5,4.9610923219175955,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650264639372,5,4.7674640784616775,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650264639739,5,4.958699203129541,spooky,spirit,spirit,LQDR,FTM,SPIRIT
1650264640046,5,4.886754080188177,spooky,spirit,spirit,SPIRIT,FTM,LQDR
1650264640402,5,5.031097696667851,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650264640697,5,4.785483767835307,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650264641079,5,4.8377612044604374,spooky,solid,solid,LQDR,FTM,SPIRIT
1650264641424,5,4.896591160809859,spooky,solid,solid,SPIRIT,FTM,LQDR
1650264641764,5,4.898000592584436,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650264642075,5,4.7657758291323296,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650264642402,5,4.76649862218477,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650264642783,5,4.886486525333226,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650264643147,5,4.961091991290843,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650264643510,5,4.9586997882163315,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650264643830,5,4.896323204285805,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650264644140,5,4.838076193287129,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650264644496,5,4.888278535094577,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650264644837,5,4.958701302832836,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650264645155,5,4.961090532306829,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650264645523,5,4.767519751559921,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650264645809,5,4.94943089567572,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650264646436,5,4.960564924398891,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650264646733,5,4.960563828155657,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650264647097,5,4.949429022009589,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650264647377,5,4.949430652731316,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650264647694,5,4.9605639122210645,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650264647986,5,5.019368943137916,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650264648320,5,4.979311964151655,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650264648937,5,4.959391581426491,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650264649260,5,4.839880205757112,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650264649566,5,5.030626807934548,spirit,solid,solid,LQDR,SPIRIT,FTM
1650264649849,5,4.785055544304672,spirit,solid,solid,SPIRIT,LQDR,FTM
1650264650181,5,4.8395654672158335,spirit,solid,solid,LQDR,FTM,SPIRIT
1650264650519,5,5.018802814855557,spirit,solid,solid,LQDR,SPIRIT,FTM
1650264650850,5,4.95939307849798,spirit,solid,solid,SPIRIT,FTM,LQDR
1650264651213,5,4.9793104493142035,spirit,solid,solid,SPIRIT,LQDR,FTM
1650264651526,5,5.028904092554328,spirit,solid,solid,LQDR,SPIRIT,FTM
1650264651942,5,4.858021620107809,spirit,solid,solid,SPIRIT,LQDR,FTM
1650264652369,5,4.784025925110685,solid,spooky,spooky,LQDR,FTM,SPIRIT
1650264652736,5,5.03070990692234,solid,spooky,spooky,SPIRIT,FTM,LQDR
1650264653096,5,4.897853800463605,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650264653411,5,4.8380486310236925,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650264653731,5,4.959393405586139,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650264654009,5,4.839865301851198,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650264654377,5,4.979309332415351,solid,spirit,spirit,LQDR,FTM,SPIRIT
1650264654720,5,5.018885899782422,solid,spirit,spirit,SPIRIT,FTM,LQDR
1650264655002,5,5.029388999912884,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650264655405,5,4.858157726910324,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650264655709,5,4.857703519023555,solid,solid,solid,LQDR,FTM,SPIRIT
1650264656023,5,5.028987202819918,solid,solid,solid,SPIRIT,FTM,LQDR
