time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650767709268,5,4.967986926147166,spooky,spirit,FTM,WBTC
1650767709533,5,4.999445810012201,spooky,spirit,FTM,ICE
1650767709744,5,4.986368986665957,spooky,spirit,FTM,ANY
1650767709943,5,4.969885705963332,spooky,spirit,DAI,FTM
1650767710146,5,4.964333454310848,spooky,spirit,LQDR,FTM
1650767710962,5,4.9781637494379,spooky,spirit,MIM,FTM
1650767711228,5,4.942691551227883,spooky,spirit,TOMB,FTM
1650767711443,5,4.865738881497934,spooky,spirit,SPIRIT,FTM
1650767711686,5,4.986866564274499,spooky,spirit,FANG,FTM
1650767711932,5,4.970598954469691,spooky,spirit,ETH,FTM
1650767712163,5,4.981641160000001,spooky,spirit,WBTC,FTM
1650767712441,5,4.950397776833696,spooky,spirit,ICE,FTM
1650767712695,5,4.9625785480378655,spooky,spirit,ANY,FTM
1650767712963,5,4.9783844673215745,spooky,sushi,FTM,DAI
1650767713223,5,4.9955422445861455,spooky,sushi,FTM,LQDR
1650767713429,5,4.75895401696183,spooky,sushi,FTM,SPIRIT
1650767713629,5,4.961605882627629,spooky,sushi,FTM,ETH
1650767713845,5,4.935292930723848,spooky,sushi,FTM,WBTC
1650767714043,5,4.967766364557008,spooky,sushi,FTM,ICE
1650767714227,5,4.968125599504166,spooky,sushi,DAI,FTM
1650767714425,5,4.952691881325521,spooky,sushi,LQDR,FTM
1650767714652,5,4.717958065479503,spooky,sushi,SPIRIT,FTM
1650767714844,5,4.988413785499582,spooky,sushi,ETH,FTM
1650767715034,5,4.980612038621171,spooky,sushi,ETH,WBTC
1650767715250,5,5.0012218,spooky,sushi,WBTC,FTM
1650767715532,5,4.96899533,spooky,sushi,WBTC,ETH
1650767715747,5,4.982110601236346,spooky,sushi,ICE,FTM
1650767715986,5,4.998355200982444,spooky,solid,FTM,LQDR
1650767716195,5,4.907914002207584,spooky,solid,FTM,MIM
1650767716405,5,4.9836320917884445,spooky,solid,FTM,TOMB
1650767716636,5,4.834979540896635,spooky,solid,FTM,SPIRIT
1650767716825,5,4.919862749598898,spooky,solid,FTM,BOO
1650767717024,5,4.9853991772643855,spooky,solid,FTM,ETH
1650767717233,5,4.851166868419244,spooky,solid,FTM,WBTC
1650767717425,5,4.98035408409671,spooky,solid,LQDR,FTM
1650767717642,5,4.975785231098774,spooky,solid,MIM,FTM
1650767717883,5,4.995329202758882,spooky,solid,TOMB,FTM
1650767718114,5,4.805130233004232,spooky,solid,SPIRIT,FTM
1650767718365,5,4.991209029921443,spooky,solid,BOO,FTM
1650767718631,5,4.9901344936375684,spooky,solid,ETH,FTM
1650767718864,5,4.99387906,spooky,solid,WBTC,FTM
1650767719103,5,4.9341431178286355,spooky,tomb,FTM,TOMB
1650767719343,5,4.996148789974328,spooky,tomb,TOMB,FTM
1650767719549,5,4.969892180421245,spirit,spooky,FTM,DAI
1650767719750,5,4.964326577342631,spirit,spooky,FTM,LQDR
1650767720007,5,4.978164467082429,spirit,spooky,FTM,MIM
1650767720247,5,4.941960173220339,spirit,spooky,FTM,TOMB
1650767720486,5,4.848772656328021,spirit,spooky,FTM,SPIRIT
1650767720673,5,4.986013662551763,spirit,spooky,FTM,FANG
1650767720932,5,4.970598958893875,spirit,spooky,FTM,ETH
1650767721196,5,4.981391465574052,spirit,spooky,FTM,WBTC
1650767721445,5,4.9504069698512625,spirit,spooky,FTM,ICE
1650767721642,5,4.966289368468233,spirit,spooky,FTM,ANY
1650767721881,5,4.979795369301053,spirit,spooky,DAI,FTM
1650767722086,5,4.9855994812235735,spirit,spooky,LQDR,FTM
1650767722330,5,4.971858903090568,spirit,spooky,MIM,FTM
1650767722547,5,4.985524515777605,spirit,spooky,TOMB,FTM
1650767722763,5,4.840311372187798,spirit,spooky,SPIRIT,FTM
1650767722971,5,4.93349119329495,spirit,spooky,FANG,FTM
1650767723218,5,4.97945078430674,spirit,spooky,ETH,FTM
1650767723435,5,4.96817947,spirit,spooky,WBTC,FTM
1650767723628,5,4.999436613827219,spirit,spooky,ICE,FTM
1650767723856,5,4.982641341210318,spirit,spooky,ANY,FTM
1650767724036,5,4.9696808281066085,spirit,spirit,FTM,DAI
1650767724285,5,4.970036972273391,spirit,spirit,FTM,LQDR
1650767724514,5,4.9700176034306836,spirit,spirit,FTM,MIM
1650767724716,5,4.94733509229793,spirit,spirit,FTM,TOMB
1650767724931,5,4.970035777074607,spirit,spirit,FTM,SPIRIT
1650767725141,5,4.969866756424864,spirit,spirit,FTM,FANG
1650767725406,5,4.970033464765955,spirit,spirit,FTM,ETH
1650767725634,5,4.969618981409866,spirit,spirit,FTM,WBTC
1650767725847,5,4.969874392139224,spirit,spirit,FTM,ICE
1650767726104,5,4.968923861525065,spirit,spirit,FTM,ANY
1650767726328,5,4.969666983075438,spirit,spirit,DAI,FTM
1650767726544,5,4.729834417180044,spirit,spirit,DAI,MIM
1650767726756,5,4.968087325202396,spirit,spirit,DAI,SPIRIT
1650767726992,5,4.970037668024577,spirit,spirit,LQDR,FTM
1650767727204,5,4.863901644724897,spirit,spirit,LQDR,MIM
1650767727417,5,4.969779484374637,spirit,spirit,LQDR,SPIRIT
1650767727639,5,4.970016562272973,spirit,spirit,MIM,FTM
1650767727856,5,4.7301166987661905,spirit,spirit,MIM,DAI
1650767728061,5,4.849918370107295,spirit,spirit,MIM,LQDR
1650767728328,5,4.94763102302678,spirit,spirit,TOMB,FTM
1650767728524,5,4.970036950000601,spirit,spirit,SPIRIT,FTM
1650767728728,5,4.9683946328744115,spirit,spirit,SPIRIT,DAI
1650767728932,5,4.9697903204558544,spirit,spirit,SPIRIT,LQDR
1650767729143,5,4.969876841091325,spirit,spirit,FANG,FTM
1650767729348,5,4.970033436732549,spirit,spirit,ETH,FTM
1650767729537,5,4.969811190000001,spirit,spirit,WBTC,FTM
1650767729732,5,4.969864365089485,spirit,spirit,ICE,FTM
1650767729954,5,4.969021922777145,spirit,spirit,ANY,FTM
1650767730157,5,4.968268754826061,spirit,sushi,FTM,DAI
1650767730352,5,4.979958929956425,spirit,sushi,FTM,LQDR
1650767730593,5,4.900836443078938,spirit,sushi,FTM,SPIRIT
1650767730795,5,4.952222350851948,spirit,sushi,FTM,ETH
1650767730984,5,4.9369120872639165,spirit,sushi,FTM,WBTC
1650767731191,5,4.938381915809351,spirit,sushi,FTM,ICE
1650767731376,5,4.96790702515642,spirit,sushi,DAI,FTM
1650767731602,5,4.958381758958438,spirit,sushi,LQDR,FTM
1650767731842,5,4.816985361578205,spirit,sushi,SPIRIT,FTM
1650767732026,5,4.987846244483562,spirit,sushi,ETH,FTM
1650767732241,5,4.989391830000001,spirit,sushi,WBTC,FTM
1650767732428,5,5.001702185764161,spirit,sushi,ICE,FTM
1650767732673,5,4.982760473428022,spirit,solid,FTM,LQDR
1650767732879,5,4.906112660907857,spirit,solid,FTM,MIM
1650767733097,5,4.945545858259992,spirit,solid,FTM,TOMB
1650767733324,5,4.98139426155373,spirit,solid,FTM,SPIRIT
1650767733550,5,4.975973843376963,spirit,solid,FTM,ETH
1650767733775,5,4.8527393846686575,spirit,solid,FTM,WBTC
1650767733983,5,4.986076623345176,spirit,solid,LQDR,FTM
1650767734194,5,4.967721474329156,spirit,solid,MIM,FTM
1650767734386,5,5.000851633427822,spirit,solid,TOMB,FTM
1650767734580,5,4.907356661043081,spirit,solid,SPIRIT,FTM
1650767734808,5,4.989566950048644,spirit,solid,ETH,FTM
1650767734982,5,4.98245702,spirit,solid,WBTC,FTM
1650767735173,5,4.896439471925113,spirit,tomb,FTM,TOMB
1650767735409,5,5.001667500822044,spirit,tomb,TOMB,FTM
1650767735642,5,4.968186557934376,sushi,spooky,FTM,DAI
1650767735860,5,4.9526022585628455,sushi,spooky,FTM,LQDR
1650767736088,5,4.68936016340736,sushi,spooky,FTM,SPIRIT
1650767736260,5,4.988413770704658,sushi,spooky,FTM,ETH
1650767736467,5,5.001022553573845,sushi,spooky,FTM,WBTC
1650767736678,5,4.982115745306851,sushi,spooky,FTM,ICE
1650767736883,5,4.97831621484171,sushi,spooky,DAI,FTM
1650767737080,5,4.995629919865495,sushi,spooky,LQDR,FTM
1650767737269,5,4.788508187429521,sushi,spooky,SPIRIT,FTM
1650767737471,5,4.961605757801859,sushi,spooky,ETH,FTM
1650767737691,5,4.968696174873092,sushi,spooky,ETH,WBTC
1650767737881,5,4.93513714,sushi,spooky,WBTC,FTM
1650767738080,5,4.9808253,sushi,spooky,WBTC,ETH
1650767738269,5,4.967761662997079,sushi,spooky,ICE,FTM
1650767738469,5,4.967975339626838,sushi,spirit,FTM,DAI
1650767738661,5,4.958298993523867,sushi,spirit,FTM,LQDR
1650767738826,5,4.802089580903509,sushi,spirit,FTM,SPIRIT
1650767739034,5,4.987846233802684,sushi,spirit,FTM,ETH
1650767739280,5,4.98920364438207,sushi,spirit,FTM,WBTC
1650767739496,5,5.001707815765634,sushi,spirit,FTM,ICE
1650767739657,5,4.968190892291507,sushi,spirit,DAI,FTM
1650767739834,5,4.980036934138623,sushi,spirit,LQDR,FTM
1650767740019,5,4.915526484382661,sushi,spirit,SPIRIT,FTM
1650767740233,5,4.952222175436036,sushi,spirit,ETH,FTM
1650767740409,5,4.93717679,sushi,spirit,WBTC,FTM
1650767740603,5,4.938376820528148,sushi,spirit,ICE,FTM
1650767740762,5,4.966564284752076,sushi,sushi,FTM,DAI
1650767740957,5,4.968199688722687,sushi,sushi,FTM,LQDR
1650767741169,5,4.739070854693843,sushi,sushi,FTM,SPIRIT
1650767741356,5,4.969971173263948,sushi,sushi,FTM,ETH
1650767741548,5,4.956341855142296,sushi,sushi,FTM,WBTC
1650767741740,5,4.970014068687943,sushi,sushi,FTM,ICE
1650767741928,5,4.966431936658885,sushi,sushi,DAI,FTM
1650767742152,5,4.969894973074382,sushi,sushi,DAI,ETH
1650767742321,5,4.968355889163802,sushi,sushi,LQDR,FTM
1650767742518,5,4.76524040291308,sushi,sushi,SPIRIT,FTM
1650767742694,5,4.969971258601913,sushi,sushi,ETH,FTM
1650767742869,5,4.969900138948281,sushi,sushi,ETH,DAI
1650767743051,5,4.969592135099234,sushi,sushi,ETH,WBTC
1650767743258,5,4.9563495,sushi,sushi,WBTC,FTM
1650767743436,5,4.969811190000001,sushi,sushi,WBTC,ETH
1650767743631,5,4.970012458700822,sushi,sushi,ICE,FTM
1650767743873,5,4.97099263088036,sushi,solid,FTM,LQDR
1650767744089,5,4.814471870044418,sushi,solid,FTM,SPIRIT
1650767744376,5,4.993801723703867,sushi,solid,FTM,ETH
1650767744625,5,4.871608503167599,sushi,solid,FTM,WBTC
1650767744826,5,4.996108012954569,sushi,solid,LQDR,FTM
1650767745012,5,4.853932934436,sushi,solid,SPIRIT,FTM
1650767745264,5,4.9716918606412435,sushi,solid,ETH,FTM
1650767745471,5,4.94982262,sushi,solid,WBTC,FTM
1650767745726,5,4.980339775882743,solid,spooky,FTM,LQDR
1650767745955,5,4.9775044995646995,solid,spooky,FTM,MIM
1650767746164,5,4.995276176416865,solid,spooky,FTM,TOMB
1650767746410,5,4.784108939771449,solid,spooky,FTM,SPIRIT
1650767746629,5,4.9913208508309275,solid,spooky,FTM,BOO
1650767746850,5,4.990133689189925,solid,spooky,FTM,ETH
1650767747053,5,4.994069876584129,solid,spooky,FTM,WBTC
1650767747255,5,4.998369282303835,solid,spooky,LQDR,FTM
1650767747516,5,4.906043059580373,solid,spooky,MIM,FTM
1650767747750,5,4.983684900989592,solid,spooky,TOMB,FTM
1650767747958,5,4.856207092626625,solid,spooky,SPIRIT,FTM
1650767748159,5,4.919627912456777,solid,spooky,BOO,FTM
1650767748347,5,4.985393040657245,solid,spooky,ETH,FTM
1650767748552,5,4.85069563,solid,spooky,WBTC,FTM
1650767748788,5,4.986068829072922,solid,spirit,FTM,LQDR
1650767749000,5,4.969358717084149,solid,spirit,FTM,MIM
1650767749219,5,5.000638513364832,solid,spirit,FTM,TOMB
1650767749430,5,4.901872143711551,solid,spirit,FTM,SPIRIT
1650767749642,5,4.989565955063707,solid,spirit,FTM,ETH
1650767749841,5,4.98226740961746,solid,spirit,FTM,WBTC
1650767750031,5,4.982767783300261,solid,spirit,LQDR,FTM
1650767750212,5,4.904225221822618,solid,spirit,MIM,FTM
1650767750429,5,4.945757576902168,solid,spirit,TOMB,FTM
1650767750658,5,4.986769260551161,solid,spirit,SPIRIT,FTM
1650767750860,5,4.9759644495033415,solid,spirit,ETH,FTM
1650767751059,5,4.85232735,solid,spirit,WBTC,FTM
1650767751293,5,4.996019810682573,solid,sushi,FTM,LQDR
1650767751498,5,4.835212944067947,solid,sushi,FTM,SPIRIT
1650767751711,5,4.971684720801092,solid,sushi,FTM,ETH
1650767751922,5,4.949460502370973,solid,sushi,FTM,WBTC
1650767752149,5,4.97107987240781,solid,sushi,LQDR,FTM
1650767752338,5,4.832864048971957,solid,sushi,SPIRIT,FTM
1650767752539,5,4.993798476871834,solid,sushi,ETH,FTM
1650767752780,5,4.87190799,solid,sushi,WBTC,FTM
1650767752984,5,4.998833117100022,solid,solid,FTM,LQDR
1650767753216,5,4.905468329159191,solid,solid,FTM,MIM
1650767753474,5,4.998952897801866,solid,solid,FTM,TOMB
1650767753688,5,4.9136579254749435,solid,solid,FTM,SPIRIT
1650767753908,5,4.930953754549409,solid,solid,FTM,BOO
1650767754132,5,4.9955229015384095,solid,solid,FTM,ETH
1650767754359,5,4.864925917645766,solid,solid,FTM,WBTC
1650767754557,5,4.998847635100559,solid,solid,LQDR,FTM
1650767754782,5,4.902594399776884,solid,solid,MIM,FTM
1650767755001,5,4.998953772354734,solid,solid,TOMB,FTM
1650767755370,5,4.923753627677264,solid,solid,SPIRIT,FTM
1650767756033,5,4.931086228039854,solid,solid,BOO,FTM
1650767756825,5,4.99551920723428,solid,solid,ETH,FTM
1650767757431,5,4.86619697,solid,solid,WBTC,FTM
1650767757924,5,4.949028901965393,solid,tomb,FTM,TOMB
1650767758186,5,5.00005982421823,solid,tomb,TOMB,FTM
1650767758575,5,4.996381847709969,tomb,spooky,FTM,TOMB
1650767758818,5,4.933912966888929,tomb,spooky,TOMB,FTM
1650767759028,5,5.0017428189058375,tomb,spirit,FTM,TOMB
1650767759251,5,4.896474476837139,tomb,spirit,TOMB,FTM
1650767759457,5,5.000059377808551,tomb,solid,FTM,TOMB
1650767759651,5,4.94902957215935,tomb,solid,TOMB,FTM
1650767759860,5,4.950124336771206,tomb,tomb,FTM,TOMB
1650767760051,5,4.950124352402711,tomb,tomb,TOMB,FTM
